areaType,Nation,areaCode,date,newDeaths,cumDeaths,Ratio,newDeathsper100000,totalDeathsper100000
nation,Northern Ireland,N92000002,27/07/2022,1,4791,18.96,0.052742616,252.6898734
nation,Northern Ireland,N92000002,26/07/2022,2,4790,18.96,0.105485232,252.6371308
nation,Northern Ireland,N92000002,25/07/2022,4,4788,18.96,0.210970464,252.5316456
nation,Northern Ireland,N92000002,24/07/2022,5,4784,18.96,0.26371308,252.3206751
nation,Northern Ireland,N92000002,23/07/2022,5,4779,18.96,0.26371308,252.056962
nation,Northern Ireland,N92000002,22/07/2022,5,4774,18.96,0.26371308,251.7932489
nation,Northern Ireland,N92000002,21/07/2022,2,4769,18.96,0.105485232,251.5295359
nation,Northern Ireland,N92000002,20/07/2022,3,4767,18.96,0.158227848,251.4240506
nation,Northern Ireland,N92000002,19/07/2022,6,4764,18.96,0.316455696,251.2658228
nation,Northern Ireland,N92000002,18/07/2022,4,4758,18.96,0.210970464,250.9493671
nation,Northern Ireland,N92000002,17/07/2022,3,4754,18.96,0.158227848,250.7383966
nation,Northern Ireland,N92000002,16/07/2022,2,4751,18.96,0.105485232,250.5801688
nation,Northern Ireland,N92000002,15/07/2022,3,4749,18.96,0.158227848,250.4746835
nation,Northern Ireland,N92000002,14/07/2022,6,4746,18.96,0.316455696,250.3164557
nation,Northern Ireland,N92000002,13/07/2022,4,4740,18.96,0.210970464,250
nation,Northern Ireland,N92000002,12/07/2022,10,4736,18.96,0.52742616,249.7890295
nation,Northern Ireland,N92000002,11/07/2022,3,4726,18.96,0.158227848,249.2616034
nation,Northern Ireland,N92000002,10/07/2022,2,4723,18.96,0.105485232,249.1033755
nation,Northern Ireland,N92000002,09/07/2022,3,4721,18.96,0.158227848,248.9978903
nation,Northern Ireland,N92000002,08/07/2022,5,4718,18.96,0.26371308,248.8396624
nation,Northern Ireland,N92000002,07/07/2022,5,4713,18.96,0.26371308,248.5759494
nation,Northern Ireland,N92000002,06/07/2022,6,4708,18.96,0.316455696,248.3122363
nation,Northern Ireland,N92000002,05/07/2022,4,4702,18.96,0.210970464,247.9957806
nation,Northern Ireland,N92000002,04/07/2022,3,4698,18.96,0.158227848,247.7848101
nation,Northern Ireland,N92000002,03/07/2022,5,4695,18.96,0.26371308,247.6265823
nation,Northern Ireland,N92000002,02/07/2022,1,4690,18.96,0.052742616,247.3628692
nation,Northern Ireland,N92000002,01/07/2022,2,4689,18.96,0.105485232,247.3101266
nation,Northern Ireland,N92000002,30/06/2022,2,4687,18.96,0.105485232,247.2046414
nation,Northern Ireland,N92000002,29/06/2022,4,4685,18.96,0.210970464,247.0991561
nation,Northern Ireland,N92000002,28/06/2022,3,4681,18.96,0.158227848,246.8881857
nation,Northern Ireland,N92000002,27/06/2022,5,4678,18.96,0.26371308,246.7299578
nation,Northern Ireland,N92000002,26/06/2022,2,4673,18.96,0.105485232,246.4662447
nation,Northern Ireland,N92000002,25/06/2022,3,4671,18.96,0.158227848,246.3607595
nation,Northern Ireland,N92000002,24/06/2022,2,4668,18.96,0.105485232,246.2025316
nation,Northern Ireland,N92000002,23/06/2022,2,4666,18.96,0.105485232,246.0970464
nation,Northern Ireland,N92000002,22/06/2022,3,4664,18.96,0.158227848,245.9915612
nation,Northern Ireland,N92000002,21/06/2022,1,4661,18.96,0.052742616,245.8333333
nation,Northern Ireland,N92000002,20/06/2022,1,4660,18.96,0.052742616,245.7805907
nation,Northern Ireland,N92000002,19/06/2022,0,4659,18.96,0,245.7278481
nation,Northern Ireland,N92000002,18/06/2022,2,4659,18.96,0.105485232,245.7278481
nation,Northern Ireland,N92000002,17/06/2022,2,4657,18.96,0.105485232,245.6223629
nation,Northern Ireland,N92000002,16/06/2022,0,4655,18.96,0,245.5168776
nation,Northern Ireland,N92000002,15/06/2022,0,4655,18.96,0,245.5168776
nation,Northern Ireland,N92000002,14/06/2022,2,4655,18.96,0.105485232,245.5168776
nation,Northern Ireland,N92000002,13/06/2022,1,4653,18.96,0.052742616,245.4113924
nation,Northern Ireland,N92000002,12/06/2022,0,4652,18.96,0,245.3586498
nation,Northern Ireland,N92000002,11/06/2022,1,4652,18.96,0.052742616,245.3586498
nation,Northern Ireland,N92000002,10/06/2022,1,4651,18.96,0.052742616,245.3059072
nation,Northern Ireland,N92000002,09/06/2022,2,4650,18.96,0.105485232,245.2531646
nation,Northern Ireland,N92000002,08/06/2022,0,4648,18.96,0,245.1476793
nation,Northern Ireland,N92000002,07/06/2022,0,4648,18.96,0,245.1476793
nation,Northern Ireland,N92000002,06/06/2022,1,4648,18.96,0.052742616,245.1476793
nation,Northern Ireland,N92000002,05/06/2022,1,4647,18.96,0.052742616,245.0949367
nation,Northern Ireland,N92000002,04/06/2022,0,4646,18.96,0,245.0421941
nation,Northern Ireland,N92000002,03/06/2022,1,4646,18.96,0.052742616,245.0421941
nation,Northern Ireland,N92000002,02/06/2022,1,4645,18.96,0.052742616,244.9894515
nation,Northern Ireland,N92000002,01/06/2022,0,4644,18.96,0,244.9367089
nation,Northern Ireland,N92000002,31/05/2022,1,4644,18.96,0.052742616,244.9367089
nation,Northern Ireland,N92000002,30/05/2022,1,4643,18.96,0.052742616,244.8839662
nation,Northern Ireland,N92000002,29/05/2022,1,4642,18.96,0.052742616,244.8312236
nation,Northern Ireland,N92000002,28/05/2022,1,4641,18.96,0.052742616,244.778481
nation,Northern Ireland,N92000002,27/05/2022,2,4640,18.96,0.105485232,244.7257384
nation,Northern Ireland,N92000002,26/05/2022,1,4638,18.96,0.052742616,244.6202532
nation,Northern Ireland,N92000002,25/05/2022,1,4637,18.96,0.052742616,244.5675105
nation,Northern Ireland,N92000002,24/05/2022,0,4636,18.96,0,244.5147679
nation,Northern Ireland,N92000002,23/05/2022,0,4636,18.96,0,244.5147679
nation,Northern Ireland,N92000002,22/05/2022,2,4636,18.96,0.105485232,244.5147679
nation,Northern Ireland,N92000002,21/05/2022,2,4634,18.96,0.105485232,244.4092827
nation,Northern Ireland,N92000002,20/05/2022,4,4632,18.96,0.210970464,244.3037975
nation,Northern Ireland,N92000002,19/05/2022,3,4628,18.96,0.158227848,244.092827
nation,Northern Ireland,N92000002,18/05/2022,1,4625,18.96,0.052742616,243.9345992
nation,Northern Ireland,N92000002,17/05/2022,2,4624,18.96,0.105485232,243.8818565
nation,Northern Ireland,N92000002,16/05/2022,2,4622,18.96,0.105485232,243.7763713
nation,Northern Ireland,N92000002,15/05/2022,2,4620,18.96,0.105485232,243.6708861
nation,Northern Ireland,N92000002,14/05/2022,3,4618,18.96,0.158227848,243.5654008
nation,Northern Ireland,N92000002,13/05/2022,2,4615,18.96,0.105485232,243.407173
nation,Northern Ireland,N92000002,12/05/2022,2,4613,18.96,0.105485232,243.3016878
nation,Northern Ireland,N92000002,11/05/2022,2,4611,18.96,0.105485232,243.1962025
nation,Northern Ireland,N92000002,10/05/2022,3,4609,18.96,0.158227848,243.0907173
nation,Northern Ireland,N92000002,09/05/2022,2,4606,18.96,0.105485232,242.9324895
nation,Northern Ireland,N92000002,08/05/2022,1,4604,18.96,0.052742616,242.8270042
nation,Northern Ireland,N92000002,07/05/2022,3,4603,18.96,0.158227848,242.7742616
nation,Northern Ireland,N92000002,06/05/2022,0,4600,18.96,0,242.6160338
nation,Northern Ireland,N92000002,05/05/2022,2,4600,18.96,0.105485232,242.6160338
nation,Northern Ireland,N92000002,04/05/2022,1,4598,18.96,0.052742616,242.5105485
nation,Northern Ireland,N92000002,03/05/2022,0,4597,18.96,0,242.4578059
nation,Northern Ireland,N92000002,02/05/2022,1,4597,18.96,0.052742616,242.4578059
nation,Northern Ireland,N92000002,01/05/2022,0,4596,18.96,0,242.4050633
nation,Northern Ireland,N92000002,30/04/2022,1,4596,18.96,0.052742616,242.4050633
nation,Northern Ireland,N92000002,29/04/2022,4,4595,18.96,0.210970464,242.3523207
nation,Northern Ireland,N92000002,28/04/2022,2,4591,18.96,0.105485232,242.1413502
nation,Northern Ireland,N92000002,27/04/2022,3,4589,18.96,0.158227848,242.035865
nation,Northern Ireland,N92000002,26/04/2022,5,4586,18.96,0.26371308,241.8776371
nation,Northern Ireland,N92000002,25/04/2022,0,4581,18.96,0,241.6139241
nation,Northern Ireland,N92000002,24/04/2022,6,4581,18.96,0.316455696,241.6139241
nation,Northern Ireland,N92000002,23/04/2022,0,4575,18.96,0,241.2974684
nation,Northern Ireland,N92000002,22/04/2022,5,4575,18.96,0.26371308,241.2974684
nation,Northern Ireland,N92000002,21/04/2022,5,4570,18.96,0.26371308,241.0337553
nation,Northern Ireland,N92000002,20/04/2022,5,4565,18.96,0.26371308,240.7700422
nation,Northern Ireland,N92000002,19/04/2022,1,4560,18.96,0.052742616,240.5063291
nation,Northern Ireland,N92000002,18/04/2022,4,4559,18.96,0.210970464,240.4535865
nation,Northern Ireland,N92000002,17/04/2022,7,4555,18.96,0.369198312,240.242616
nation,Northern Ireland,N92000002,16/04/2022,3,4548,18.96,0.158227848,239.8734177
nation,Northern Ireland,N92000002,15/04/2022,4,4545,18.96,0.210970464,239.7151899
nation,Northern Ireland,N92000002,14/04/2022,2,4541,18.96,0.105485232,239.5042194
nation,Northern Ireland,N92000002,13/04/2022,3,4539,18.96,0.158227848,239.3987342
nation,Northern Ireland,N92000002,12/04/2022,3,4536,18.96,0.158227848,239.2405063
nation,Northern Ireland,N92000002,11/04/2022,2,4533,18.96,0.105485232,239.0822785
nation,Northern Ireland,N92000002,10/04/2022,4,4531,18.96,0.210970464,238.9767932
nation,Northern Ireland,N92000002,09/04/2022,6,4527,18.96,0.316455696,238.7658228
nation,Northern Ireland,N92000002,08/04/2022,4,4521,18.96,0.210970464,238.4493671
nation,Northern Ireland,N92000002,07/04/2022,6,4517,18.96,0.316455696,238.2383966
nation,Northern Ireland,N92000002,06/04/2022,4,4511,18.96,0.210970464,237.9219409
nation,Northern Ireland,N92000002,05/04/2022,3,4507,18.96,0.158227848,237.7109705
nation,Northern Ireland,N92000002,04/04/2022,5,4504,18.96,0.26371308,237.5527426
nation,Northern Ireland,N92000002,03/04/2022,5,4499,18.96,0.26371308,237.2890295
nation,Northern Ireland,N92000002,02/04/2022,2,4494,18.96,0.105485232,237.0253165
nation,Northern Ireland,N92000002,01/04/2022,7,4492,18.96,0.369198312,236.9198312
nation,Northern Ireland,N92000002,31/03/2022,9,4485,18.96,0.474683544,236.5506329
nation,Northern Ireland,N92000002,30/03/2022,1,4476,18.96,0.052742616,236.0759494
nation,Northern Ireland,N92000002,29/03/2022,4,4475,18.96,0.210970464,236.0232068
nation,Northern Ireland,N92000002,28/03/2022,5,4471,18.96,0.26371308,235.8122363
nation,Northern Ireland,N92000002,27/03/2022,6,4466,18.96,0.316455696,235.5485232
nation,Northern Ireland,N92000002,26/03/2022,3,4460,18.96,0.158227848,235.2320675
nation,Northern Ireland,N92000002,25/03/2022,8,4457,18.96,0.421940928,235.0738397
nation,Northern Ireland,N92000002,24/03/2022,1,4449,18.96,0.052742616,234.6518987
nation,Northern Ireland,N92000002,23/03/2022,4,4448,18.96,0.210970464,234.5991561
nation,Northern Ireland,N92000002,22/03/2022,7,4444,18.96,0.369198312,234.3881857
nation,Northern Ireland,N92000002,21/03/2022,3,4437,18.96,0.158227848,234.0189873
nation,Northern Ireland,N92000002,20/03/2022,5,4434,18.96,0.26371308,233.8607595
nation,Northern Ireland,N92000002,19/03/2022,5,4429,18.96,0.26371308,233.5970464
nation,Northern Ireland,N92000002,18/03/2022,10,4424,18.96,0.52742616,233.3333333
nation,Northern Ireland,N92000002,17/03/2022,1,4414,18.96,0.052742616,232.8059072
nation,Northern Ireland,N92000002,16/03/2022,6,4413,18.96,0.316455696,232.7531646
nation,Northern Ireland,N92000002,15/03/2022,3,4407,18.96,0.158227848,232.4367089
nation,Northern Ireland,N92000002,14/03/2022,5,4404,18.96,0.26371308,232.278481
nation,Northern Ireland,N92000002,13/03/2022,1,4399,18.96,0.052742616,232.0147679
nation,Northern Ireland,N92000002,12/03/2022,2,4398,18.96,0.105485232,231.9620253
nation,Northern Ireland,N92000002,11/03/2022,7,4396,18.96,0.369198312,231.8565401
nation,Northern Ireland,N92000002,10/03/2022,3,4389,18.96,0.158227848,231.4873418
nation,Northern Ireland,N92000002,09/03/2022,1,4386,18.96,0.052742616,231.3291139
nation,Northern Ireland,N92000002,08/03/2022,2,4385,18.96,0.105485232,231.2763713
nation,Northern Ireland,N92000002,07/03/2022,6,4383,18.96,0.316455696,231.1708861
nation,Northern Ireland,N92000002,06/03/2022,3,4377,18.96,0.158227848,230.8544304
nation,Northern Ireland,N92000002,05/03/2022,4,4374,18.96,0.210970464,230.6962025
nation,Northern Ireland,N92000002,04/03/2022,5,4370,18.96,0.26371308,230.4852321
nation,Northern Ireland,N92000002,03/03/2022,1,4365,18.96,0.052742616,230.221519
nation,Northern Ireland,N92000002,02/03/2022,7,4364,18.96,0.369198312,230.1687764
nation,Northern Ireland,N92000002,01/03/2022,6,4357,18.96,0.316455696,229.7995781
nation,Northern Ireland,N92000002,28/02/2022,4,4351,18.96,0.210970464,229.4831224
nation,Northern Ireland,N92000002,27/02/2022,5,4347,18.96,0.26371308,229.2721519
nation,Northern Ireland,N92000002,26/02/2022,2,4342,18.96,0.105485232,229.0084388
nation,Northern Ireland,N92000002,25/02/2022,8,4340,18.96,0.421940928,228.9029536
nation,Northern Ireland,N92000002,24/02/2022,5,4332,18.96,0.26371308,228.4810127
nation,Northern Ireland,N92000002,23/02/2022,3,4327,18.96,0.158227848,228.2172996
nation,Northern Ireland,N92000002,22/02/2022,6,4324,18.96,0.316455696,228.0590717
nation,Northern Ireland,N92000002,21/02/2022,4,4318,18.96,0.210970464,227.742616
nation,Northern Ireland,N92000002,20/02/2022,8,4314,18.96,0.421940928,227.5316456
nation,Northern Ireland,N92000002,19/02/2022,7,4306,18.96,0.369198312,227.1097046
nation,Northern Ireland,N92000002,18/02/2022,6,4299,18.96,0.316455696,226.7405063
nation,Northern Ireland,N92000002,17/02/2022,3,4293,18.96,0.158227848,226.4240506
nation,Northern Ireland,N92000002,16/02/2022,6,4290,18.96,0.316455696,226.2658228
nation,Northern Ireland,N92000002,15/02/2022,3,4284,18.96,0.158227848,225.9493671
nation,Northern Ireland,N92000002,14/02/2022,3,4281,18.96,0.158227848,225.7911392
nation,Northern Ireland,N92000002,13/02/2022,2,4278,18.96,0.105485232,225.6329114
nation,Northern Ireland,N92000002,12/02/2022,4,4276,18.96,0.210970464,225.5274262
nation,Northern Ireland,N92000002,11/02/2022,6,4272,18.96,0.316455696,225.3164557
nation,Northern Ireland,N92000002,10/02/2022,4,4266,18.96,0.210970464,225
nation,Northern Ireland,N92000002,09/02/2022,7,4262,18.96,0.369198312,224.7890295
nation,Northern Ireland,N92000002,08/02/2022,6,4255,18.96,0.316455696,224.4198312
nation,Northern Ireland,N92000002,07/02/2022,5,4249,18.96,0.26371308,224.1033755
nation,Northern Ireland,N92000002,06/02/2022,6,4244,18.96,0.316455696,223.8396624
nation,Northern Ireland,N92000002,05/02/2022,2,4238,18.96,0.105485232,223.5232068
nation,Northern Ireland,N92000002,04/02/2022,3,4236,18.96,0.158227848,223.4177215
nation,Northern Ireland,N92000002,03/02/2022,6,4233,18.96,0.316455696,223.2594937
nation,Northern Ireland,N92000002,02/02/2022,4,4227,18.96,0.210970464,222.943038
nation,Northern Ireland,N92000002,01/02/2022,8,4223,18.96,0.421940928,222.7320675
nation,Northern Ireland,N92000002,31/01/2022,2,4215,18.96,0.105485232,222.3101266
nation,Northern Ireland,N92000002,30/01/2022,2,4213,18.96,0.105485232,222.2046414
nation,Northern Ireland,N92000002,29/01/2022,5,4211,18.96,0.26371308,222.0991561
nation,Northern Ireland,N92000002,28/01/2022,4,4206,18.96,0.210970464,221.835443
nation,Northern Ireland,N92000002,27/01/2022,12,4202,18.96,0.632911392,221.6244726
nation,Northern Ireland,N92000002,26/01/2022,1,4190,18.96,0.052742616,220.9915612
nation,Northern Ireland,N92000002,25/01/2022,6,4189,18.96,0.316455696,220.9388186
nation,Northern Ireland,N92000002,24/01/2022,5,4183,18.96,0.26371308,220.6223629
nation,Northern Ireland,N92000002,23/01/2022,7,4178,18.96,0.369198312,220.3586498
nation,Northern Ireland,N92000002,22/01/2022,6,4171,18.96,0.316455696,219.9894515
nation,Northern Ireland,N92000002,21/01/2022,5,4165,18.96,0.26371308,219.6729958
nation,Northern Ireland,N92000002,20/01/2022,7,4160,18.96,0.369198312,219.4092827
nation,Northern Ireland,N92000002,19/01/2022,7,4153,18.96,0.369198312,219.0400844
nation,Northern Ireland,N92000002,18/01/2022,6,4146,18.96,0.316455696,218.6708861
nation,Northern Ireland,N92000002,17/01/2022,5,4140,18.96,0.26371308,218.3544304
nation,Northern Ireland,N92000002,16/01/2022,6,4135,18.96,0.316455696,218.0907173
nation,Northern Ireland,N92000002,15/01/2022,4,4129,18.96,0.210970464,217.7742616
nation,Northern Ireland,N92000002,14/01/2022,3,4125,18.96,0.158227848,217.5632911
nation,Northern Ireland,N92000002,13/01/2022,10,4122,18.96,0.52742616,217.4050633
nation,Northern Ireland,N92000002,12/01/2022,11,4112,18.96,0.580168776,216.8776371
nation,Northern Ireland,N92000002,11/01/2022,1,4101,18.96,0.052742616,216.2974684
nation,Northern Ireland,N92000002,10/01/2022,3,4100,18.96,0.158227848,216.2447257
nation,Northern Ireland,N92000002,09/01/2022,10,4097,18.96,0.52742616,216.0864979
nation,Northern Ireland,N92000002,08/01/2022,5,4087,18.96,0.26371308,215.5590717
nation,Northern Ireland,N92000002,07/01/2022,3,4082,18.96,0.158227848,215.2953586
nation,Northern Ireland,N92000002,06/01/2022,4,4079,18.96,0.210970464,215.1371308
nation,Northern Ireland,N92000002,05/01/2022,4,4075,18.96,0.210970464,214.9261603
nation,Northern Ireland,N92000002,04/01/2022,4,4071,18.96,0.210970464,214.7151899
nation,Northern Ireland,N92000002,03/01/2022,7,4067,18.96,0.369198312,214.5042194
nation,Northern Ireland,N92000002,02/01/2022,6,4060,18.96,0.316455696,214.1350211
nation,Northern Ireland,N92000002,01/01/2022,4,4054,18.96,0.210970464,213.8185654
nation,Northern Ireland,N92000002,31/12/2021,2,4050,18.96,0.105485232,213.6075949
nation,Northern Ireland,N92000002,30/12/2021,0,4048,18.96,0,213.5021097
nation,Northern Ireland,N92000002,29/12/2021,4,4048,18.96,0.210970464,213.5021097
nation,Northern Ireland,N92000002,28/12/2021,4,4044,18.96,0.210970464,213.2911392
nation,Northern Ireland,N92000002,27/12/2021,3,4040,18.96,0.158227848,213.0801688
nation,Northern Ireland,N92000002,26/12/2021,6,4037,18.96,0.316455696,212.9219409
nation,Northern Ireland,N92000002,25/12/2021,4,4031,18.96,0.210970464,212.6054852
nation,Northern Ireland,N92000002,24/12/2021,0,4027,18.96,0,212.3945148
nation,Northern Ireland,N92000002,23/12/2021,3,4027,18.96,0.158227848,212.3945148
nation,Northern Ireland,N92000002,22/12/2021,2,4024,18.96,0.105485232,212.2362869
nation,Northern Ireland,N92000002,21/12/2021,2,4022,18.96,0.105485232,212.1308017
nation,Northern Ireland,N92000002,20/12/2021,4,4020,18.96,0.210970464,212.0253165
nation,Northern Ireland,N92000002,19/12/2021,3,4016,18.96,0.158227848,211.814346
nation,Northern Ireland,N92000002,18/12/2021,3,4013,18.96,0.158227848,211.6561181
nation,Northern Ireland,N92000002,17/12/2021,6,4010,18.96,0.316455696,211.4978903
nation,Northern Ireland,N92000002,16/12/2021,5,4004,18.96,0.26371308,211.1814346
nation,Northern Ireland,N92000002,15/12/2021,6,3999,18.96,0.316455696,210.9177215
nation,Northern Ireland,N92000002,14/12/2021,10,3993,18.96,0.52742616,210.6012658
nation,Northern Ireland,N92000002,13/12/2021,4,3983,18.96,0.210970464,210.0738397
nation,Northern Ireland,N92000002,12/12/2021,3,3979,18.96,0.158227848,209.8628692
nation,Northern Ireland,N92000002,11/12/2021,6,3976,18.96,0.316455696,209.7046414
nation,Northern Ireland,N92000002,10/12/2021,7,3970,18.96,0.369198312,209.3881857
nation,Northern Ireland,N92000002,09/12/2021,3,3963,18.96,0.158227848,209.0189873
