areaType,Nation,areaCode,date,newCases,cumCases,newFirstEpisodesBySpecimenDate,cumFirstEpisodesBySpecimenDate,newReinfectionsBySpecimenDate,cumReinfectionsBySpecimenDate,ratio,newCasesper100000,cumCasesper100000
nation,Scotland,S92000003,06/07/2022,2740,2038227,2152,1911331,588,126896,54.66,50.1280644,37289.18771
nation,Scotland,S92000003,05/07/2022,2995,2035487,2389,1909179,606,126308,54.66,54.79326747,37239.05964
nation,Scotland,S92000003,04/07/2022,3021,2032492,2372,1906790,649,125702,54.66,55.26893524,37184.26637
nation,Scotland,S92000003,03/07/2022,2491,2029471,2044,1904418,447,125053,54.66,45.57263081,37128.99744
nation,Scotland,S92000003,02/07/2022,2245,2026980,1838,1902374,407,124606,54.66,41.07208196,37083.42481
nation,Scotland,S92000003,01/07/2022,2402,2024735,1965,1900536,437,124199,54.66,43.94438346,37042.35273
nation,Scotland,S92000003,30/06/2022,2517,2022333,2040,1898571,477,123762,54.66,46.04829857,36998.40834
nation,Scotland,S92000003,29/06/2022,2664,2019816,2138,1896531,526,123285,54.66,48.73765093,36952.36004
nation,Scotland,S92000003,28/06/2022,2965,2017152,2383,1894393,582,122759,54.66,54.24442005,36903.62239
nation,Scotland,S92000003,27/06/2022,2981,2014187,2419,1892010,562,122177,54.66,54.53713868,36849.37797
nation,Scotland,S92000003,26/06/2022,2604,2011206,2170,1889591,434,121615,54.66,47.63995609,36794.84083
nation,Scotland,S92000003,25/06/2022,2214,2008602,1871,1887421,343,121181,54.66,40.50493963,36747.20088
nation,Scotland,S92000003,24/06/2022,2545,2006388,2118,1885550,427,120838,54.66,46.56055617,36706.69594
nation,Scotland,S92000003,23/06/2022,2725,2003843,2272,1883432,453,120411,54.66,49.85364069,36660.13538
nation,Scotland,S92000003,22/06/2022,2945,2001118,2414,1881160,531,119958,54.66,53.87852177,36610.28174
nation,Scotland,S92000003,21/06/2022,3188,1998173,2587,1878746,601,119427,54.66,58.32418588,36556.40322
nation,Scotland,S92000003,20/06/2022,2851,1994985,2341,1876159,510,118826,54.66,52.15879985,36498.07903
nation,Scotland,S92000003,19/06/2022,2394,1992134,1998,1873818,396,118316,54.66,43.79802415,36445.92023
nation,Scotland,S92000003,18/06/2022,1905,1989740,1630,1871820,275,117920,54.66,34.8518112,36402.12221
nation,Scotland,S92000003,17/06/2022,2162,1987835,1853,1870190,309,117645,54.66,39.5536041,36367.2704
nation,Scotland,S92000003,16/06/2022,2217,1985673,1845,1868337,372,117336,54.66,40.55982437,36327.71679
nation,Scotland,S92000003,15/06/2022,2357,1983456,1994,1866492,363,116964,54.66,43.12111233,36287.15697
nation,Scotland,S92000003,14/06/2022,2389,1981099,1999,1864498,390,116601,54.66,43.70654958,36244.03586
nation,Scotland,S92000003,13/06/2022,2213,1978710,1842,1862499,371,116211,54.66,40.48664471,36200.32931
nation,Scotland,S92000003,12/06/2022,1919,1976497,1655,1860657,264,115840,54.66,35.10793999,36159.84266
nation,Scotland,S92000003,11/06/2022,1553,1974578,1330,1859002,223,115576,54.66,28.41200146,36124.73472
nation,Scotland,S92000003,10/06/2022,1570,1973025,1356,1857672,214,115353,54.66,28.723015,36096.32272
nation,Scotland,S92000003,09/06/2022,1681,1971455,1444,1856316,237,115139,54.66,30.75375046,36067.59971
nation,Scotland,S92000003,08/06/2022,1766,1969774,1473,1854872,293,114902,54.66,32.30881815,36036.84596
nation,Scotland,S92000003,07/06/2022,1857,1968008,1584,1853399,273,114609,54.66,33.97365532,36004.53714
nation,Scotland,S92000003,06/06/2022,1875,1966151,1586,1851815,289,114336,54.66,34.30296378,35970.56348
nation,Scotland,S92000003,05/06/2022,1428,1964276,1237,1850229,191,114047,54.66,26.12513721,35936.26052
nation,Scotland,S92000003,04/06/2022,1179,1962848,1008,1848992,171,113856,54.66,21.56970362,35910.13538
nation,Scotland,S92000003,03/06/2022,1003,1961669,895,1847984,108,113685,54.66,18.34979876,35888.56568
nation,Scotland,S92000003,02/06/2022,1101,1960666,981,1847089,120,113577,54.66,20.14270033,35870.21588
nation,Scotland,S92000003,01/06/2022,1246,1959565,1092,1846108,154,113457,54.66,22.79546286,35850.07318
nation,Scotland,S92000003,31/05/2022,1329,1958319,1141,1845016,188,113303,54.66,24.31394072,35827.27772
nation,Scotland,S92000003,30/05/2022,1154,1956990,1012,1843875,142,113115,54.66,21.11233077,35802.96378
nation,Scotland,S92000003,29/05/2022,959,1955836,852,1842863,107,112973,54.66,17.54482254,35781.85145
nation,Scotland,S92000003,28/05/2022,808,1954877,711,1842011,97,112866,54.66,14.78229052,35764.30662
nation,Scotland,S92000003,27/05/2022,870,1954069,752,1841300,118,112769,54.66,15.91657519,35749.52433
nation,Scotland,S92000003,26/05/2022,899,1953199,783,1840548,116,112651,54.66,16.4471277,35733.60776
nation,Scotland,S92000003,25/05/2022,1049,1952300,895,1839765,154,112535,54.66,19.1913648,35717.16063
nation,Scotland,S92000003,24/05/2022,1032,1951251,880,1838870,152,112381,54.66,18.88035126,35697.96926
nation,Scotland,S92000003,23/05/2022,1013,1950219,865,1837990,148,112229,54.66,18.5327479,35679.08891
nation,Scotland,S92000003,22/05/2022,816,1949206,725,1837125,91,112081,54.66,14.92864984,35660.55617
nation,Scotland,S92000003,21/05/2022,747,1948390,657,1836400,90,111990,54.66,13.66630077,35645.62752
nation,Scotland,S92000003,20/05/2022,745,1947643,656,1835743,89,111900,54.66,13.62971094,35631.96121
nation,Scotland,S92000003,19/05/2022,794,1946898,690,1835087,104,111811,54.66,14.52616173,35618.3315
nation,Scotland,S92000003,18/05/2022,912,1946104,786,1834397,126,111707,54.66,16.68496158,35603.80534
nation,Scotland,S92000003,17/05/2022,1062,1945192,889,1833611,173,111581,54.66,19.42919868,35587.12038
nation,Scotland,S92000003,16/05/2022,1111,1944130,943,1832722,168,111408,54.66,20.32564947,35567.69118
nation,Scotland,S92000003,15/05/2022,922,1943019,788,1831779,134,111240,54.66,16.86791072,35547.36553
nation,Scotland,S92000003,14/05/2022,740,1942097,654,1830991,86,111106,54.66,13.53823637,35530.49762
nation,Scotland,S92000003,13/05/2022,868,1941357,743,1830337,125,111020,54.66,15.87998536,35516.95939
nation,Scotland,S92000003,12/05/2022,990,1940489,862,1829594,128,110895,54.66,18.11196487,35501.0794
nation,Scotland,S92000003,11/05/2022,1093,1939499,941,1828732,152,110767,54.66,19.99634102,35482.96744
nation,Scotland,S92000003,10/05/2022,1171,1938406,1022,1827791,149,110615,54.66,21.42334431,35462.97109
nation,Scotland,S92000003,09/05/2022,1355,1937235,1181,1826769,174,110466,54.66,24.78960849,35441.54775
nation,Scotland,S92000003,08/05/2022,1018,1935880,876,1825588,142,110292,54.66,18.62422247,35416.75814
nation,Scotland,S92000003,07/05/2022,841,1934862,730,1824712,111,110150,54.66,15.38602269,35398.13392
nation,Scotland,S92000003,06/05/2022,1047,1934021,899,1823982,148,110039,54.66,19.15477497,35382.7479
nation,Scotland,S92000003,05/05/2022,1210,1932974,1040,1823083,170,109891,54.66,22.13684596,35363.59312
nation,Scotland,S92000003,04/05/2022,1422,1931764,1231,1822043,191,109721,54.66,26.01536773,35341.45628
nation,Scotland,S92000003,03/05/2022,1636,1930342,1408,1820812,228,109530,54.66,29.93047933,35315.44091
nation,Scotland,S92000003,02/05/2022,1176,1928706,1010,1819404,166,109302,54.66,21.51481888,35285.51043
nation,Scotland,S92000003,01/05/2022,997,1927530,873,1818394,124,109136,54.66,18.24002927,35263.99561
nation,Scotland,S92000003,30/04/2022,1215,1926533,1068,1817521,147,109012,54.66,22.22832053,35245.75558
nation,Scotland,S92000003,29/04/2022,1647,1925318,1454,1816453,193,108865,54.66,30.13172338,35223.52726
nation,Scotland,S92000003,28/04/2022,2117,1923671,1835,1814999,282,108672,54.66,38.73033297,35193.39554
nation,Scotland,S92000003,27/04/2022,2460,1921554,2131,1813164,329,108390,54.66,45.00548847,35154.6652
nation,Scotland,S92000003,26/04/2022,2746,1919094,2394,1811033,352,108061,54.66,50.23783388,35109.65971
nation,Scotland,S92000003,25/04/2022,3103,1916348,2670,1808639,433,107709,54.66,56.76911819,35059.42188
nation,Scotland,S92000003,24/04/2022,2302,1913245,1993,1805969,309,107276,54.66,42.11489206,35002.65276
nation,Scotland,S92000003,23/04/2022,2140,1910943,1921,1803976,219,106967,54.66,39.15111599,34960.53787
nation,Scotland,S92000003,22/04/2022,2548,1908803,2234,1802055,314,106748,54.66,46.61544091,34921.38675
nation,Scotland,S92000003,21/04/2022,3186,1906255,2801,1799821,385,106434,54.66,58.28759605,34874.77131
nation,Scotland,S92000003,20/04/2022,3639,1903069,3185,1797020,454,106049,54.66,66.5751921,34816.48372
nation,Scotland,S92000003,19/04/2022,4244,1899430,3656,1793835,588,105595,54.66,77.64361508,34749.90853
nation,Scotland,S92000003,18/04/2022,3882,1895186,3416,1790179,466,105007,54.66,71.0208562,34672.26491
nation,Scotland,S92000003,17/04/2022,3302,1891304,2954,1786763,348,104541,54.66,60.40980607,34601.24405
nation,Scotland,S92000003,16/04/2022,3223,1888002,2898,1783809,325,104193,54.66,58.96450787,34540.83425
nation,Scotland,S92000003,15/04/2022,3631,1884779,3249,1780911,382,103868,54.66,66.42883278,34481.86974
nation,Scotland,S92000003,14/04/2022,4320,1881148,3872,1777662,448,103486,54.66,79.03402854,34415.44091
nation,Scotland,S92000003,13/04/2022,5140,1876828,4613,1773790,527,103038,54.66,94.03585803,34336.40688
nation,Scotland,S92000003,12/04/2022,5304,1871688,4706,1769177,598,102511,54.66,97.03622393,34242.37102
nation,Scotland,S92000003,11/04/2022,5546,1866384,4900,1764471,646,101913,54.66,101.4635931,34145.3348
nation,Scotland,S92000003,10/04/2022,4389,1860838,3920,1759571,469,101267,54.66,80.29637761,34043.8712
nation,Scotland,S92000003,09/04/2022,4088,1856449,3674,1755651,414,100798,54.66,74.78960849,33963.57483
nation,Scotland,S92000003,08/04/2022,4605,1852361,4097,1751977,508,100384,54.66,84.24807903,33888.78522
nation,Scotland,S92000003,07/04/2022,5674,1847756,5085,1747880,589,99876,54.66,103.8053421,33804.53714
nation,Scotland,S92000003,06/04/2022,6421,1842082,5705,1742795,716,99287,54.66,117.4716429,33700.7318
