areaType,Nation,areaCode,date,newAdmissions,cumAdmissions,Ratio,newAdmissionsper100000,cumAdmissionper100000
nation,Wales,W92000004,27/03/2023,0,43557,31.7,0,1374.037855
nation,Wales,W92000004,26/03/2023,0,43557,31.7,0,1374.037855
nation,Wales,W92000004,25/03/2023,0,43557,31.7,0,1374.037855
nation,Wales,W92000004,24/03/2023,0,43557,31.7,0,1374.037855
nation,Wales,W92000004,23/03/2023,0,43557,31.7,0,1374.037855
nation,Wales,W92000004,22/03/2023,19,43557,31.7,0.599369085,1374.037855
nation,Wales,W92000004,21/03/2023,0,43538,31.7,0,1373.438486
nation,Wales,W92000004,20/03/2023,0,43538,31.7,0,1373.438486
nation,Wales,W92000004,19/03/2023,0,43538,31.7,0,1373.438486
nation,Wales,W92000004,18/03/2023,0,43538,31.7,0,1373.438486
nation,Wales,W92000004,17/03/2023,0,43538,31.7,0,1373.438486
nation,Wales,W92000004,16/03/2023,0,43538,31.7,0,1373.438486
nation,Wales,W92000004,15/03/2023,20,43538,31.7,0.630914826,1373.438486
nation,Wales,W92000004,14/03/2023,0,43518,31.7,0,1372.807571
nation,Wales,W92000004,13/03/2023,0,43518,31.7,0,1372.807571
nation,Wales,W92000004,12/03/2023,0,43518,31.7,0,1372.807571
nation,Wales,W92000004,11/03/2023,0,43518,31.7,0,1372.807571
nation,Wales,W92000004,10/03/2023,0,43518,31.7,0,1372.807571
nation,Wales,W92000004,09/03/2023,0,43518,31.7,0,1372.807571
nation,Wales,W92000004,08/03/2023,7,43518,31.7,0.220820189,1372.807571
nation,Wales,W92000004,07/03/2023,0,43511,31.7,0,1372.586751
nation,Wales,W92000004,06/03/2023,0,43511,31.7,0,1372.586751
nation,Wales,W92000004,05/03/2023,0,43511,31.7,0,1372.586751
nation,Wales,W92000004,04/03/2023,0,43511,31.7,0,1372.586751
nation,Wales,W92000004,03/03/2023,0,43511,31.7,0,1372.586751
nation,Wales,W92000004,02/03/2023,0,43511,31.7,0,1372.586751
nation,Wales,W92000004,01/03/2023,4,43511,31.7,0.126182965,1372.586751
nation,Wales,W92000004,28/02/2023,0,43507,31.7,0,1372.460568
nation,Wales,W92000004,27/02/2023,0,43507,31.7,0,1372.460568
nation,Wales,W92000004,26/02/2023,0,43507,31.7,0,1372.460568
nation,Wales,W92000004,25/02/2023,0,43507,31.7,0,1372.460568
nation,Wales,W92000004,24/02/2023,0,43507,31.7,0,1372.460568
nation,Wales,W92000004,23/02/2023,0,43507,31.7,0,1372.460568
nation,Wales,W92000004,22/02/2023,8,43507,31.7,0.252365931,1372.460568
nation,Wales,W92000004,21/02/2023,0,43499,31.7,0,1372.208202
nation,Wales,W92000004,20/02/2023,0,43499,31.7,0,1372.208202
nation,Wales,W92000004,19/02/2023,0,43499,31.7,0,1372.208202
nation,Wales,W92000004,18/02/2023,0,43499,31.7,0,1372.208202
nation,Wales,W92000004,17/02/2023,0,43499,31.7,0,1372.208202
nation,Wales,W92000004,16/02/2023,0,43499,31.7,0,1372.208202
nation,Wales,W92000004,15/02/2023,4,43499,31.7,0.126182965,1372.208202
nation,Wales,W92000004,14/02/2023,0,43495,31.7,0,1372.082019
nation,Wales,W92000004,13/02/2023,0,43495,31.7,0,1372.082019
nation,Wales,W92000004,12/02/2023,0,43495,31.7,0,1372.082019
nation,Wales,W92000004,11/02/2023,0,43495,31.7,0,1372.082019
nation,Wales,W92000004,10/02/2023,1,43495,31.7,0.031545741,1372.082019
nation,Wales,W92000004,09/02/2023,5,43494,31.7,0.157728707,1372.050473
nation,Wales,W92000004,08/02/2023,9,43489,31.7,0.283911672,1371.892744
nation,Wales,W92000004,07/02/2023,7,43480,31.7,0.220820189,1371.608833
nation,Wales,W92000004,06/02/2023,7,43473,31.7,0.220820189,1371.388013
nation,Wales,W92000004,05/02/2023,7,43466,31.7,0.220820189,1371.167192
nation,Wales,W92000004,04/02/2023,6,43459,31.7,0.189274448,1370.946372
nation,Wales,W92000004,03/02/2023,1,43453,31.7,0.031545741,1370.757098
nation,Wales,W92000004,02/02/2023,7,43452,31.7,0.220820189,1370.725552
nation,Wales,W92000004,01/02/2023,1,43445,31.7,0.031545741,1370.504732
nation,Wales,W92000004,31/01/2023,10,43444,31.7,0.315457413,1370.473186
nation,Wales,W92000004,30/01/2023,5,43434,31.7,0.157728707,1370.157729
nation,Wales,W92000004,29/01/2023,4,43429,31.7,0.126182965,1370
nation,Wales,W92000004,28/01/2023,4,43425,31.7,0.126182965,1369.873817
nation,Wales,W92000004,27/01/2023,4,43421,31.7,0.126182965,1369.747634
nation,Wales,W92000004,26/01/2023,5,43417,31.7,0.157728707,1369.621451
nation,Wales,W92000004,25/01/2023,4,43412,31.7,0.126182965,1369.463722
nation,Wales,W92000004,24/01/2023,0,43408,31.7,0,1369.337539
nation,Wales,W92000004,23/01/2023,3,43408,31.7,0.094637224,1369.337539
nation,Wales,W92000004,22/01/2023,3,43405,31.7,0.094637224,1369.242902
nation,Wales,W92000004,21/01/2023,6,43402,31.7,0.189274448,1369.148265
nation,Wales,W92000004,20/01/2023,4,43396,31.7,0.126182965,1368.958991
nation,Wales,W92000004,19/01/2023,8,43392,31.7,0.252365931,1368.832808
nation,Wales,W92000004,18/01/2023,2,43384,31.7,0.063091483,1368.580442
nation,Wales,W92000004,17/01/2023,11,43382,31.7,0.347003155,1368.51735
nation,Wales,W92000004,16/01/2023,2,43371,31.7,0.063091483,1368.170347
nation,Wales,W92000004,15/01/2023,6,43369,31.7,0.189274448,1368.107256
nation,Wales,W92000004,14/01/2023,4,43363,31.7,0.126182965,1367.917981
nation,Wales,W92000004,13/01/2023,8,43359,31.7,0.252365931,1367.791798
nation,Wales,W92000004,12/01/2023,15,43351,31.7,0.47318612,1367.539432
nation,Wales,W92000004,11/01/2023,14,43336,31.7,0.441640379,1367.066246
nation,Wales,W92000004,10/01/2023,11,43322,31.7,0.347003155,1366.624606
nation,Wales,W92000004,09/01/2023,13,43311,31.7,0.410094637,1366.277603
nation,Wales,W92000004,08/01/2023,11,43298,31.7,0.347003155,1365.867508
nation,Wales,W92000004,07/01/2023,11,43287,31.7,0.347003155,1365.520505
nation,Wales,W92000004,06/01/2023,17,43276,31.7,0.536277603,1365.173502
nation,Wales,W92000004,05/01/2023,15,43259,31.7,0.47318612,1364.637224
nation,Wales,W92000004,04/01/2023,23,43244,31.7,0.72555205,1364.164038
nation,Wales,W92000004,03/01/2023,11,43221,31.7,0.347003155,1363.438486
nation,Wales,W92000004,02/01/2023,14,43210,31.7,0.441640379,1363.091483
nation,Wales,W92000004,01/01/2023,16,43196,31.7,0.504731861,1362.649842
nation,Wales,W92000004,31/12/2022,10,43180,31.7,0.315457413,1362.14511
nation,Wales,W92000004,30/12/2022,21,43170,31.7,0.662460568,1361.829653
nation,Wales,W92000004,29/12/2022,24,43149,31.7,0.757097792,1361.167192
nation,Wales,W92000004,28/12/2022,11,43125,31.7,0.347003155,1360.410095
nation,Wales,W92000004,27/12/2022,9,43114,31.7,0.283911672,1360.063091
nation,Wales,W92000004,26/12/2022,10,43105,31.7,0.315457413,1359.77918
nation,Wales,W92000004,25/12/2022,15,43095,31.7,0.47318612,1359.463722
nation,Wales,W92000004,24/12/2022,24,43080,31.7,0.757097792,1358.990536
nation,Wales,W92000004,23/12/2022,25,43056,31.7,0.788643533,1358.233438
nation,Wales,W92000004,22/12/2022,23,43031,31.7,0.72555205,1357.444795
nation,Wales,W92000004,21/12/2022,18,43008,31.7,0.567823344,1356.719243
nation,Wales,W92000004,20/12/2022,22,42990,31.7,0.694006309,1356.15142
nation,Wales,W92000004,19/12/2022,10,42968,31.7,0.315457413,1355.457413
nation,Wales,W92000004,18/12/2022,6,42958,31.7,0.189274448,1355.141956
nation,Wales,W92000004,17/12/2022,12,42952,31.7,0.378548896,1354.952681
nation,Wales,W92000004,16/12/2022,7,42940,31.7,0.220820189,1354.574132
nation,Wales,W92000004,15/12/2022,15,42933,31.7,0.47318612,1354.353312
nation,Wales,W92000004,14/12/2022,7,42918,31.7,0.220820189,1353.880126
nation,Wales,W92000004,13/12/2022,16,42911,31.7,0.504731861,1353.659306
nation,Wales,W92000004,12/12/2022,11,42895,31.7,0.347003155,1353.154574
nation,Wales,W92000004,11/12/2022,8,42884,31.7,0.252365931,1352.807571
nation,Wales,W92000004,10/12/2022,8,42876,31.7,0.252365931,1352.555205
nation,Wales,W92000004,09/12/2022,8,42868,31.7,0.252365931,1352.302839
nation,Wales,W92000004,08/12/2022,16,42860,31.7,0.504731861,1352.050473
nation,Wales,W92000004,07/12/2022,11,42844,31.7,0.347003155,1351.545741
nation,Wales,W92000004,06/12/2022,18,42833,31.7,0.567823344,1351.198738
nation,Wales,W92000004,05/12/2022,5,42815,31.7,0.157728707,1350.630915
nation,Wales,W92000004,04/12/2022,7,42810,31.7,0.220820189,1350.473186
nation,Wales,W92000004,03/12/2022,3,42803,31.7,0.094637224,1350.252366
nation,Wales,W92000004,02/12/2022,12,42800,31.7,0.378548896,1350.157729
nation,Wales,W92000004,01/12/2022,2,42788,31.7,0.063091483,1349.77918
nation,Wales,W92000004,30/11/2022,4,42786,31.7,0.126182965,1349.716088
nation,Wales,W92000004,29/11/2022,4,42782,31.7,0.126182965,1349.589905
nation,Wales,W92000004,28/11/2022,6,42778,31.7,0.189274448,1349.463722
nation,Wales,W92000004,27/11/2022,7,42772,31.7,0.220820189,1349.274448
nation,Wales,W92000004,26/11/2022,3,42765,31.7,0.094637224,1349.053628
nation,Wales,W92000004,25/11/2022,5,42762,31.7,0.157728707,1348.958991
nation,Wales,W92000004,24/11/2022,7,42757,31.7,0.220820189,1348.801262
nation,Wales,W92000004,23/11/2022,8,42750,31.7,0.252365931,1348.580442
nation,Wales,W92000004,22/11/2022,7,42742,31.7,0.220820189,1348.328076
nation,Wales,W92000004,21/11/2022,3,42735,31.7,0.094637224,1348.107256
nation,Wales,W92000004,20/11/2022,5,42732,31.7,0.157728707,1348.012618
nation,Wales,W92000004,19/11/2022,7,42727,31.7,0.220820189,1347.85489
nation,Wales,W92000004,18/11/2022,7,42720,31.7,0.220820189,1347.634069
nation,Wales,W92000004,17/11/2022,6,42713,31.7,0.189274448,1347.413249
nation,Wales,W92000004,16/11/2022,6,42707,31.7,0.189274448,1347.223975
nation,Wales,W92000004,15/11/2022,6,42701,31.7,0.189274448,1347.0347
nation,Wales,W92000004,14/11/2022,3,42695,31.7,0.094637224,1346.845426
nation,Wales,W92000004,13/11/2022,3,42692,31.7,0.094637224,1346.750789
nation,Wales,W92000004,12/11/2022,6,42689,31.7,0.189274448,1346.656151
nation,Wales,W92000004,11/11/2022,7,42683,31.7,0.220820189,1346.466877
nation,Wales,W92000004,10/11/2022,7,42676,31.7,0.220820189,1346.246057
nation,Wales,W92000004,09/11/2022,10,42669,31.7,0.315457413,1346.025237
nation,Wales,W92000004,08/11/2022,8,42659,31.7,0.252365931,1345.709779
nation,Wales,W92000004,07/11/2022,6,42651,31.7,0.189274448,1345.457413
nation,Wales,W92000004,06/11/2022,11,42645,31.7,0.347003155,1345.268139
nation,Wales,W92000004,05/11/2022,8,42634,31.7,0.252365931,1344.921136
nation,Wales,W92000004,04/11/2022,13,42626,31.7,0.410094637,1344.66877
nation,Wales,W92000004,03/11/2022,16,42613,31.7,0.504731861,1344.258675
nation,Wales,W92000004,02/11/2022,8,42597,31.7,0.252365931,1343.753943
nation,Wales,W92000004,01/11/2022,9,42589,31.7,0.283911672,1343.501577
nation,Wales,W92000004,31/10/2022,6,42580,31.7,0.189274448,1343.217666
nation,Wales,W92000004,30/10/2022,9,42574,31.7,0.283911672,1343.028391
nation,Wales,W92000004,29/10/2022,18,42565,31.7,0.567823344,1342.744479
nation,Wales,W92000004,28/10/2022,19,42547,31.7,0.599369085,1342.176656
nation,Wales,W92000004,27/10/2022,15,42528,31.7,0.47318612,1341.577287
nation,Wales,W92000004,26/10/2022,11,42513,31.7,0.347003155,1341.104101
nation,Wales,W92000004,25/10/2022,15,42502,31.7,0.47318612,1340.757098
nation,Wales,W92000004,24/10/2022,7,42487,31.7,0.220820189,1340.283912
nation,Wales,W92000004,23/10/2022,8,42480,31.7,0.252365931,1340.063091
nation,Wales,W92000004,22/10/2022,11,42472,31.7,0.347003155,1339.810726
nation,Wales,W92000004,21/10/2022,16,42461,31.7,0.504731861,1339.463722
nation,Wales,W92000004,20/10/2022,15,42445,31.7,0.47318612,1338.958991
nation,Wales,W92000004,19/10/2022,10,42430,31.7,0.315457413,1338.485804
nation,Wales,W92000004,18/10/2022,15,42420,31.7,0.47318612,1338.170347
nation,Wales,W92000004,17/10/2022,8,42405,31.7,0.252365931,1337.697161
nation,Wales,W92000004,16/10/2022,17,42397,31.7,0.536277603,1337.444795
nation,Wales,W92000004,15/10/2022,25,42380,31.7,0.788643533,1336.908517
nation,Wales,W92000004,14/10/2022,10,42355,31.7,0.315457413,1336.119874
nation,Wales,W92000004,13/10/2022,18,42345,31.7,0.567823344,1335.804416
nation,Wales,W92000004,12/10/2022,26,42327,31.7,0.820189274,1335.236593
nation,Wales,W92000004,11/10/2022,19,42301,31.7,0.599369085,1334.416404
nation,Wales,W92000004,10/10/2022,15,42282,31.7,0.47318612,1333.817035
nation,Wales,W92000004,09/10/2022,9,42267,31.7,0.283911672,1333.343849
nation,Wales,W92000004,08/10/2022,20,42258,31.7,0.630914826,1333.059937
nation,Wales,W92000004,07/10/2022,27,42238,31.7,0.851735016,1332.429022
nation,Wales,W92000004,06/10/2022,24,42211,31.7,0.757097792,1331.577287
nation,Wales,W92000004,05/10/2022,16,42187,31.7,0.504731861,1330.820189
nation,Wales,W92000004,04/10/2022,26,42171,31.7,0.820189274,1330.315457
nation,Wales,W92000004,03/10/2022,9,42145,31.7,0.283911672,1329.495268
nation,Wales,W92000004,02/10/2022,17,42136,31.7,0.536277603,1329.211356
nation,Wales,W92000004,01/10/2022,21,42119,31.7,0.662460568,1328.675079
nation,Wales,W92000004,30/09/2022,22,42098,31.7,0.694006309,1328.012618
nation,Wales,W92000004,29/09/2022,12,42076,31.7,0.378548896,1327.318612
nation,Wales,W92000004,28/09/2022,21,42064,31.7,0.662460568,1326.940063
nation,Wales,W92000004,27/09/2022,8,42043,31.7,0.252365931,1326.277603
nation,Wales,W92000004,26/09/2022,3,42035,31.7,0.094637224,1326.025237
nation,Wales,W92000004,25/09/2022,7,42032,31.7,0.220820189,1325.930599
nation,Wales,W92000004,24/09/2022,7,42025,31.7,0.220820189,1325.709779
nation,Wales,W92000004,23/09/2022,10,42018,31.7,0.315457413,1325.488959
nation,Wales,W92000004,22/09/2022,8,42008,31.7,0.252365931,1325.173502
nation,Wales,W92000004,21/09/2022,5,42000,31.7,0.157728707,1324.921136
nation,Wales,W92000004,20/09/2022,12,41995,31.7,0.378548896,1324.763407
nation,Wales,W92000004,19/09/2022,3,41983,31.7,0.094637224,1324.384858
nation,Wales,W92000004,18/09/2022,10,41980,31.7,0.315457413,1324.290221
nation,Wales,W92000004,17/09/2022,14,41970,31.7,0.441640379,1323.974763
nation,Wales,W92000004,16/09/2022,14,41956,31.7,0.441640379,1323.533123
nation,Wales,W92000004,15/09/2022,9,41942,31.7,0.283911672,1323.091483
nation,Wales,W92000004,14/09/2022,8,41933,31.7,0.252365931,1322.807571
nation,Wales,W92000004,13/09/2022,8,41925,31.7,0.252365931,1322.555205
nation,Wales,W92000004,12/09/2022,2,41917,31.7,0.063091483,1322.302839
nation,Wales,W92000004,11/09/2022,8,41915,31.7,0.252365931,1322.239748
nation,Wales,W92000004,10/09/2022,10,41907,31.7,0.315457413,1321.987382
nation,Wales,W92000004,09/09/2022,10,41897,31.7,0.315457413,1321.671924
nation,Wales,W92000004,08/09/2022,7,41887,31.7,0.220820189,1321.356467
nation,Wales,W92000004,07/09/2022,6,41880,31.7,0.189274448,1321.135647
nation,Wales,W92000004,06/09/2022,7,41874,31.7,0.220820189,1320.946372
nation,Wales,W92000004,05/09/2022,7,41867,31.7,0.220820189,1320.725552
nation,Wales,W92000004,04/09/2022,7,41860,31.7,0.220820189,1320.504732
nation,Wales,W92000004,03/09/2022,9,41853,31.7,0.283911672,1320.283912
nation,Wales,W92000004,02/09/2022,5,41844,31.7,0.157728707,1320
nation,Wales,W92000004,01/09/2022,5,41839,31.7,0.157728707,1319.842271
nation,Wales,W92000004,31/08/2022,4,41834,31.7,0.126182965,1319.684543
nation,Wales,W92000004,30/08/2022,4,41830,31.7,0.126182965,1319.55836
nation,Wales,W92000004,29/08/2022,2,41826,31.7,0.063091483,1319.432177
nation,Wales,W92000004,28/08/2022,5,41824,31.7,0.157728707,1319.369085
nation,Wales,W92000004,27/08/2022,3,41819,31.7,0.094637224,1319.211356
nation,Wales,W92000004,26/08/2022,6,41816,31.7,0.189274448,1319.116719
nation,Wales,W92000004,25/08/2022,6,41810,31.7,0.189274448,1318.927445
nation,Wales,W92000004,24/08/2022,9,41804,31.7,0.283911672,1318.73817
nation,Wales,W92000004,23/08/2022,10,41795,31.7,0.315457413,1318.454259
nation,Wales,W92000004,22/08/2022,3,41785,31.7,0.094637224,1318.138801
nation,Wales,W92000004,21/08/2022,6,41782,31.7,0.189274448,1318.044164
nation,Wales,W92000004,20/08/2022,12,41776,31.7,0.378548896,1317.85489
nation,Wales,W92000004,19/08/2022,5,41764,31.7,0.157728707,1317.476341
nation,Wales,W92000004,18/08/2022,12,41759,31.7,0.378548896,1317.318612
nation,Wales,W92000004,17/08/2022,15,41747,31.7,0.47318612,1316.940063
nation,Wales,W92000004,16/08/2022,10,41732,31.7,0.315457413,1316.466877
nation,Wales,W92000004,15/08/2022,8,41722,31.7,0.252365931,1316.15142
nation,Wales,W92000004,14/08/2022,15,41714,31.7,0.47318612,1315.899054
nation,Wales,W92000004,13/08/2022,14,41699,31.7,0.441640379,1315.425868
nation,Wales,W92000004,12/08/2022,19,41685,31.7,0.599369085,1314.984227
nation,Wales,W92000004,11/08/2022,17,41666,31.7,0.536277603,1314.384858
nation,Wales,W92000004,10/08/2022,15,41649,31.7,0.47318612,1313.84858
nation,Wales,W92000004,09/08/2022,13,41634,31.7,0.410094637,1313.375394
nation,Wales,W92000004,08/08/2022,15,41621,31.7,0.47318612,1312.9653
nation,Wales,W92000004,07/08/2022,15,41606,31.7,0.47318612,1312.492114
nation,Wales,W92000004,06/08/2022,13,41591,31.7,0.410094637,1312.018927
nation,Wales,W92000004,05/08/2022,20,41578,31.7,0.630914826,1311.608833
nation,Wales,W92000004,04/08/2022,9,41558,31.7,0.283911672,1310.977918
nation,Wales,W92000004,03/08/2022,21,41549,31.7,0.662460568,1310.694006
nation,Wales,W92000004,02/08/2022,18,41528,31.7,0.567823344,1310.031546
nation,Wales,W92000004,01/08/2022,13,41510,31.7,0.410094637,1309.463722
nation,Wales,W92000004,31/07/2022,10,41497,31.7,0.315457413,1309.053628
nation,Wales,W92000004,30/07/2022,15,41487,31.7,0.47318612,1308.73817
nation,Wales,W92000004,29/07/2022,20,41472,31.7,0.630914826,1308.264984
nation,Wales,W92000004,28/07/2022,18,41452,31.7,0.567823344,1307.634069
nation,Wales,W92000004,27/07/2022,21,41434,31.7,0.662460568,1307.066246
nation,Wales,W92000004,26/07/2022,17,41413,31.7,0.536277603,1306.403785
nation,Wales,W92000004,25/07/2022,11,41396,31.7,0.347003155,1305.867508
nation,Wales,W92000004,24/07/2022,19,41385,31.7,0.599369085,1305.520505
nation,Wales,W92000004,23/07/2022,29,41366,31.7,0.914826498,1304.921136
nation,Wales,W92000004,22/07/2022,24,41337,31.7,0.757097792,1304.006309
nation,Wales,W92000004,21/07/2022,25,41313,31.7,0.788643533,1303.249211
nation,Wales,W92000004,20/07/2022,26,41288,31.7,0.820189274,1302.460568
nation,Wales,W92000004,19/07/2022,19,41262,31.7,0.599369085,1301.640379
nation,Wales,W92000004,18/07/2022,12,41243,31.7,0.378548896,1301.041009
nation,Wales,W92000004,17/07/2022,22,41231,31.7,0.694006309,1300.662461
nation,Wales,W92000004,16/07/2022,28,41209,31.7,0.883280757,1299.968454
nation,Wales,W92000004,15/07/2022,24,41181,31.7,0.757097792,1299.085174
nation,Wales,W92000004,14/07/2022,28,41157,31.7,0.883280757,1298.328076
nation,Wales,W92000004,13/07/2022,28,41129,31.7,0.883280757,1297.444795
nation,Wales,W92000004,12/07/2022,28,41101,31.7,0.883280757,1296.561514
nation,Wales,W92000004,11/07/2022,15,41073,31.7,0.47318612,1295.678233
nation,Wales,W92000004,10/07/2022,25,41058,31.7,0.788643533,1295.205047
nation,Wales,W92000004,09/07/2022,24,41033,31.7,0.757097792,1294.416404
nation,Wales,W92000004,08/07/2022,23,41009,31.7,0.72555205,1293.659306
nation,Wales,W92000004,07/07/2022,28,40986,31.7,0.883280757,1292.933754
nation,Wales,W92000004,06/07/2022,21,40958,31.7,0.662460568,1292.050473
nation,Wales,W92000004,05/07/2022,12,40937,31.7,0.378548896,1291.388013
nation,Wales,W92000004,04/07/2022,15,40925,31.7,0.47318612,1291.009464
nation,Wales,W92000004,03/07/2022,16,40910,31.7,0.504731861,1290.536278
nation,Wales,W92000004,02/07/2022,15,40894,31.7,0.47318612,1290.031546
nation,Wales,W92000004,01/07/2022,18,40879,31.7,0.567823344,1289.55836
nation,Wales,W92000004,30/06/2022,23,40861,31.7,0.72555205,1288.990536
nation,Wales,W92000004,29/06/2022,35,40838,31.7,1.104100946,1288.264984
nation,Wales,W92000004,28/06/2022,19,40803,31.7,0.599369085,1287.160883
nation,Wales,W92000004,27/06/2022,8,40784,31.7,0.252365931,1286.561514
nation,Wales,W92000004,26/06/2022,23,40776,31.7,0.72555205,1286.309148
nation,Wales,W92000004,25/06/2022,35,40753,31.7,1.104100946,1285.583596
nation,Wales,W92000004,24/06/2022,18,40718,31.7,0.567823344,1284.479495
nation,Wales,W92000004,23/06/2022,27,40700,31.7,0.851735016,1283.911672
nation,Wales,W92000004,22/06/2022,21,40673,31.7,0.662460568,1283.059937
nation,Wales,W92000004,21/06/2022,13,40652,31.7,0.410094637,1282.397476
